date_range_end,placekey,visitor
2021-11-01,222-222@627-s8k-fxq,"{'10009': 19, '10452': 4, '10453': 4, '11374': 4, '11415': 4, '11418': 4}"
2021-11-01,222-222@627-s8k-g6k,"{'10002': 8, '10009': 9, '10029': 4, '10035': 8, '10037': 4}"
2021-11-01,222-222@627-s8k-qcq,"{'10002': 5, '10009': 9, '10301': 4, '11356': 4, '11358': 4, '11360': 4, '11361': 4}"
2021-11-01,222-222@627-s8k-qmk,"{'10001': 4, '10003': 4, '10011': 4, '10036': 4, '10461': 4, '10462': 4, '11212': 4, '11213': 4}"
2021-11-01,222-222@627-s8k-qzz,"{'10002': 4, '10003': 4, '10009': 4, '10038': 4, '10469': 4, '11356': 4}"
2021-11-01,222-222@627-s8k-syv,"{'10009': 12, '10010': 4, '11201': 4}"
2021-11-01,222-222@627-s8k-wkz,"{'10002': 10, '11221': 4, '11233': 4, '11237': 4, '11238': 4, '11358': 5, '11361': 5}"
2021-11-01,222-222@627-s8k-wp9,"{'10002': 4, '10456': 4, '11204': 4, '11223': 4, '11372': 4}"
2021-11-01,222-222@627-s8k-ysq,"{'10002': 8, '10029': 4, '10035': 4, '10466': 4, '11223': 4}"
2021-11-01,222-222@627-s8m-grk,"{'10002': 4, '10009': 12, '10021': 4, '10128': 4, '10457': 4, '11214': 4, '11215': 4}"
